0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
37.4,d_19500401,55.5,37.3,13.2,6.6,0.6,0,7.1,3.7,0,0,0
34.3,d_19500501,47.6,31,9.5,4,0.2,0,18.2,10.7,3.8,2.2,0.5
47.9,d_19500601,25.5,12.5,0.4,0,0,0,26.7,10,3,2,0.3
43.6,d_19500701,0.7,0,0,0,0,0,55.7,38.5,17.2,5.3,1.1
58,d_19500801,0.9,0,0,0,0,0,41.1,29.3,14.3,7.9,1.5
53.2,d_19500901,20.1,3.1,0,0,0,0,26.7,17.5,4,1.5,0
33.2,d_19501001,54.4,33.3,1,0,0,0,12.3,3.8,0.5,0,0
36.8,d_19501101,56.1,37.2,4.9,0.1,0,0,7.2,2.4,0,0,0
36.5,d_19501201,53.8,34.9,2.7,0,0,0,9.8,3,0,0,0
27.1,d_19510101,64.7,50.4,11.5,0.7,0,0,8.1,2.4,0.1,0,0
33.3,d_19510201,53.1,34.8,1,0.3,0,0,13.7,4.9,0.9,0,0
66.7,d_19510301,13.1,1.3,0,0,0,0,20.3,8.2,0.1,0,0
71,d_19510401,20.6,5.9,0,0,0,0,8.5,1.3,0,0,0
66.1,d_19510501,14.7,2.4,0,0,0,0,19.1,7,3,1.8,0.5
43.7,d_19510601,4.4,0.2,0,0,0,0,51.8,36.5,22.8,16.2,7.8
13.3,d_19510701,0,0,0,0,0,0,86.7,73.6,39.8,25,12.5
2.6,d_19510801,0,0,0,0,0,0,97.3,85.5,54.4,35.5,21.6
18.7,d_19510901,0,0,0,0,0,0,81.2,63.2,40.7,29.1,17.8
1.3,d_19511001,0,0,0,0,0,0,98.7,92.5,50.2,34.7,18.9
2.4,d_19511101,0,0,0,0,0,0,97.6,81.7,41.7,30.1,11.1
22.7,d_19511201,0,0,0,0,0,0,77.3,51.6,30.5,20.9,6.7
34.3,d_19520101,0,0,0,0,0,0,65.7,46.2,27.9,21.7,7.3
23.1,d_19520201,0,0,0,0,0,0,77,50.9,26.8,16.6,6.4
12.4,d_19520301,0,0,0,0,0,0,87.7,60,19.1,8.5,0.9
50.9,d_19520401,0.6,0,0,0,0,0,48.6,28.6,7.6,3.6,0.2
73.6,d_19520501,2.9,0.4,0,0,0,0,23.4,4.4,0,0,0
60.6,d_19520601,2.5,0.1,0,0,0,0,36.9,20.7,1.1,0,0
47.6,d_19520701,5.8,2.3,0.1,0,0,0,46.6,33.6,10.1,4.1,0
35.9,d_19520801,3.6,1.1,0.2,0,0,0,60.6,43.9,17.1,6.1,0.4
59.5,d_19520901,19.8,11.3,1.8,0.5,0,0,20.6,9.5,0.8,0,0
38.9,d_19521001,57.2,37.4,16.4,8.7,2,0,4,0.8,0,0,0
39.1,d_19521101,53.1,33.2,12.4,5,1,0,7.7,1.1,0,0,0
37.4,d_19521201,60.3,39.9,13.1,5.1,0.9,0,2.3,0,0,0,0
43.4,d_19530101,49.7,31,5.8,1.7,0.2,0,6.9,1,0,0,0
52.3,d_19530201,30.3,12.9,1.1,0.2,0,0,17.3,5.8,0.3,0,0
59.3,d_19530301,32.4,12.8,2.7,0.1,0,0,8.3,0.9,0,0,0
40.2,d_19530401,59.8,30.8,3.6,0.6,0,0,0,0,0,0,0
8.9,d_19530501,91,71,32.6,16.6,4.8,0,0,0,0,0,0
60.5,d_19530601,23.5,8.9,0.4,0,0,0,16,10.3,4.7,2.7,0.1
48.4,d_19530701,0.7,0.3,0,0,0,0,50.9,36.1,15.2,7.7,3.1
48.6,d_19530801,4,0.2,0,0,0,0,47.3,32.6,18.2,14.2,8.5
55.4,d_19530901,21.9,8.6,0.1,0,0,0,22.6,17.6,11.9,6.9,2.7
34.5,d_19531001,50,23.8,2.4,0.1,0,0,15.5,12.1,3.8,1.9,0.4
22,d_19531101,63.5,48.1,28,14,1.6,0,14.7,10.9,3.2,1.9,0.6
26,d_19531201,58.7,45.1,22.1,6.6,0,0,15.4,12.1,4.4,2.1,0.8
14.4,d_19540101,71.4,58.4,36.4,22.4,11.1,0,14.2,11.1,3.9,2.1,0.6
20.9,d_19540201,70.4,57.6,28.9,16.4,6.4,0,8.8,4.7,1,0,0
17,d_19540301,81.6,71,37.5,22.9,11.2,0,1.4,0.3,0,0,0
18.6,d_19540401,66.2,58,19.5,2.2,0,0,15.3,9,1.6,0.8,0
17.6,d_19540501,65.5,55.7,20.4,8.5,0.4,0,16.9,6,0,0,0
48.8,d_19540601,7.4,3.1,0.3,0,0,0,43.6,31.5,22.7,14.3,1.3
20.1,d_19540701,1,0,0,0,0,0,79,54.1,32.6,25.6,13
25.9,d_19540801,0.2,0,0,0,0,0,73.9,55.7,27.1,13.5,2.5
13.9,d_19540901,0,0,0,0,0,0,86.1,68.9,29.9,11.4,0.5
0.9,d_19541001,0,0,0,0,0,0,99,91.9,52.5,28.6,3.2
3.4,d_19541101,0,0,0,0,0,0,96.5,80.5,38.8,18.4,1.3
6.9,d_19541201,0,0,0,0,0,0,93.1,74.2,33.5,13.8,0.9
45.2,d_19550101,0.1,0,0,0,0,0,54.7,30.4,5.8,1.5,0.5
45.5,d_19550201,1,0.3,0,0,0,0,53.5,30.2,8.7,3.6,0.2
71.5,d_19550301,10.4,3.3,0.1,0,0,0,18.1,6.1,0.4,0,0
69.7,d_19550401,9.5,3.9,0,0,0,0,20.7,4.7,0,0,0
55.3,d_19550501,8.9,2.9,0.1,0,0,0,35.8,13.4,3.1,0.7,0
58.7,d_19550601,35.3,22.2,9.5,2.9,0.7,0,6,1.7,0,0,0
37.2,d_19550701,55.3,33.2,8,3.1,0.1,0,7.6,3.4,0.2,0,0
39.7,d_19550801,46.8,32.5,4.9,1.4,0.1,0,13.5,8.6,0.6,0,0
23.6,d_19550901,66.9,52.7,26.9,8.2,0.7,0,9.5,6.6,1.3,0.2,0
38.3,d_19551001,50.5,25,3.6,0.1,0,0,11.2,7.2,1.8,0.6,0
29.1,d_19551101,59.8,45.2,9.7,3.7,0,0,11.2,8.2,2.4,0.9,0
31.1,d_19551201,57.3,41.5,8.2,3.1,0,0,11.5,8.5,2.1,0.8,0
25.3,d_19560101,63.6,52.4,25.7,10.7,3.6,0,11.2,8.4,2.5,1,0.1
14.4,d_19560201,74.5,61.8,39.3,14.6,4.9,0,11.2,8.4,2.9,0.8,0
25.7,d_19560301,61.4,52.1,27.7,14,6.2,0,12.8,9.6,4.4,1,0
10.8,d_19560401,88.3,80.9,52,25.7,5.1,0,0.9,0.2,0,0,0
8.9,d_19560501,90.6,70.2,31.4,16.1,1.4,0,0.4,0,0,0,0
50.9,d_19560601,48.7,25.1,4.5,0.9,0.1,0,0.5,0,0,0,0
34.9,d_19560701,62.8,34.5,8.7,2.2,0.2,0,2.3,0,0,0,0
61.5,d_19560801,23,10.6,2,0.2,0,0,15.6,5.9,2,0.9,0
35.8,d_19560901,60.1,33.8,7.1,2.4,0,0,4,2.3,0.7,0,0
29.2,d_19561001,68.1,44.8,9.1,1.8,0,0,2.7,1.5,0,0,0
44.3,d_19561101,51.3,21.6,4.1,0.5,0,0,4.4,2.2,0.2,0,0
37,d_19561201,60.6,38,6,0.8,0,0,2.4,1.3,0,0,0
33.9,d_19570101,63.7,40.5,8.4,2.5,0.1,0,2.4,1.1,0,0,0
24.5,d_19570201,75.4,55.5,18.9,4.6,0.5,0,0,0,0,0,0
11,d_19570301,89,70.4,34.4,17.2,3.2,0,0,0,0,0,0
2.2,d_19570401,97.9,90.9,56.3,38.2,17.3,0,0,0,0,0,0
0,d_19570501,100,96.6,61.1,43.4,25,0,0,0,0,0,0
19.3,d_19570601,78.8,63.1,35.3,19.5,3.3,0,1.8,0.8,0,0,0
44,d_19570701,52,34.5,8.9,3.5,0.4,0,4.1,1.1,0,0,0
36,d_19570801,58,38.2,7,1.2,0,0,5.9,3.2,0.2,0,0
31.9,d_19570901,63.5,41.5,10.1,2.6,0.1,0,4.4,2.2,0.2,0,0
33.8,d_19571001,62.7,40.8,7.6,1.5,0,0,3.5,1.2,0,0,0
59.2,d_19571101,36.2,12.7,0.1,0,0,0,4.7,2.1,0.1,0,0
69.1,d_19571201,24.3,6.9,0,0,0,0,6.6,1.7,0,0,0
65.1,d_19580101,28.2,7.5,0,0,0,0,6.7,3.1,0.2,0,0
37.8,d_19580201,58.3,38.6,6.6,1.2,0,0,3.9,1.5,0,0,0
18.3,d_19580301,81.6,61.8,20.8,8.2,1.8,0,0,0,0,0,0
13,d_19580401,87.1,74.3,31.9,13.4,2.7,0,0,0,0,0,0
1,d_19580501,99,96.9,83.8,56.2,25.2,0,0,0,0,0,0
1.4,d_19580601,98.6,95.5,77.2,57,23.1,0,0,0,0,0,0
28.4,d_19580701,71.4,59.4,49.5,41.5,17.9,0,0.2,0,0,0,0
21.7,d_19580801,78,65.4,55.2,49.2,37.6,0,0.3,0,0,0,0
27.6,d_19580901,71.7,62.7,52,46,36.7,0,0.7,0,0,0,0
32,d_19581001,67.8,57.6,47.1,38.1,23.6,0,0.1,0,0,0,0
38.6,d_19581101,59.7,53.9,38,26.6,12.5,0,1.8,0,0,0,0
38.1,d_19581201,58.1,51.9,33.4,20.8,8.7,0,3.7,0,0,0,0
29.7,d_19590101,65.7,55,34.1,22.6,10.3,0,4.6,0,0,0,0
36.3,d_19590201,53.2,38.2,16.9,6.9,0.1,0,10.6,2.6,0,0,0
55.2,d_19590301,37.5,24.1,7.5,3.7,0.2,0,7.4,0.8,0,0,0
41,d_19590401,56.2,39.4,22.9,16.1,11.7,0,2.8,0,0,0,0
45.8,d_19590501,47.3,29.2,11.6,4.7,0.5,0,6.9,0.2,0,0,0
28.8,d_19590601,65.1,55.1,23,10.3,1.8,0,6.2,3.8,0.1,0,0
33.7,d_19590701,59.6,47.2,10.3,2.5,0.3,0,6.8,1.7,0,0,0
61.2,d_19590801,8.1,2,0,0,0,0,30.6,17.8,4.8,0.3,0
26.6,d_19590901,1.8,0,0,0,0,0,71.6,51.2,16.4,8.5,1.2
14.5,d_19591001,0.1,0,0,0,0,0,85.5,75.2,38.6,20.5,4.2
16.8,d_19591101,0.5,0,0,0,0,0,82.7,66.2,29.8,13.4,1.7
11.1,d_19591201,0,0,0,0,0,0,88.8,78.1,36.5,15,4
6.2,d_19600101,0,0,0,0,0,0,93.7,85.2,52,28.4,8.1
13.2,d_19600201,0.2,0,0,0,0,0,86.5,72.9,42.1,25.2,8.2
12.1,d_19600301,0.5,0,0,0,0,0,87.4,78.3,42.7,24.4,11.3
7,d_19600401,0,0,0,0,0,0,93,86.3,61.1,43.6,24.1
14.3,d_19600501,0,0,0,0,0,0,85.7,73.5,61.3,44.8,17.4
29.2,d_19600601,1.4,0,0,0,0,0,69.3,62.8,45.9,32.9,8.2
29.9,d_19600701,17.5,8.3,0.6,0,0,0,52.6,41.5,17.5,6.2,1.4
19.5,d_19600801,3.2,0.1,0,0,0,0,77.4,67.5,40.1,19.4,6.9
24,d_19600901,5.1,1.7,0,0,0,0,70.9,55.3,22,9.6,1
29.2,d_19601001,6,1.7,0,0,0,0,64.7,48,18.5,6.4,0.4
25,d_19601101,3.3,0.3,0,0,0,0,71.7,54.3,15.7,4.5,0.1
25.1,d_19601201,0.9,0,0,0,0,0,74,57.6,14.3,2.4,0.1
44.3,d_19610101,4.1,0.2,0,0,0,0,51.7,26.3,1.6,0.1,0
64.6,d_19610201,18,8,0,0,0,0,17.3,1.8,0,0,0
51.3,d_19610301,8.2,2.9,0,0,0,0,40.5,15.3,1.5,0,0
56.4,d_19610401,4.4,1.9,0,0,0,0,39.3,12.7,0,0,0
57.7,d_19610501,37.8,12.1,3,1.6,0,0,4.5,1.9,0,0,0
21.8,d_19610601,78.3,52.3,14.5,2.9,0,0,0,0,0,0,0
30.2,d_19610701,69,43.4,12.8,2.2,0,0,0.8,0.1,0,0,0
14.5,d_19610801,85.3,66.1,28.8,10.5,1.8,0,0.3,0,0,0,0
59.6,d_19610901,33.5,17.3,3.3,1.3,0,0,7,1.7,0.1,0,0
47.8,d_19611001,16.8,5.8,1,0,0,0,35.3,14.7,1.4,0.1,0
41.4,d_19611101,15.8,5.6,0.4,0,0,0,42.8,30.2,6.2,1.2,0
48.8,d_19611201,22.1,8.8,0.6,0,0,0,29.2,12.8,0.9,0,0
42.1,d_19620101,24,12.6,1.1,0,0,0,34,20.7,3.4,0.2,0
26,d_19620201,21.3,12.2,6.9,1,0,0,52.6,41.3,21.4,8,1.8
32.7,d_19620301,13.5,7.5,0,0,0,0,53.8,43.7,22.7,13.4,3.6
36.2,d_19620401,18.1,7.5,0.8,0,0,0,45.7,34.4,15.8,7,2.3
21.5,d_19620501,0,0,0,0,0,0,78.5,50.7,21,13.4,7
61,d_19620601,5.4,2.6,0.2,0,0,0,33.7,16.5,1.8,0,0
65.3,d_19620701,20,8.4,1.5,0.4,0,0,14.6,6.2,1.9,1.3,0
54.6,d_19620801,18.8,11.6,3.5,1.4,0,0,26.7,13.5,2,0.1,0
47.4,d_19620901,25.7,19,7.1,2.5,0,0,26.8,11.3,1.1,0,0
55.1,d_19621001,21.5,15.4,9.1,3.1,0,0,23.4,6.8,0.4,0,0
57.5,d_19621101,38.3,25.7,15.6,10.9,4.6,0,4.1,1.2,0,0,0
59.2,d_19621201,38.2,26,16.5,12.1,5.8,0,2.6,0.8,0,0,0
59.6,d_19630101,36.9,25.5,15.6,11,3.5,0,3.4,1.2,0,0,0
30.9,d_19630201,69,42,19.8,14,7.3,0,0,0,0,0,0
47.3,d_19630301,51.8,30.1,14.4,6.5,0,0,0.9,0.1,0,0,0
40.5,d_19630401,58.7,44.4,22.7,14.6,7.6,0,0.8,0,0,0,0
1,d_19630501,99.1,89.5,45.5,30.3,12.8,0,0,0,0,0,0
0,d_19630601,100,98.3,80.9,58,24.8,0,0,0,0,0,0
0,d_19630701,100,98.3,82.1,59.4,29.7,0,0,0,0,0,0
2.1,d_19630801,97.8,87.8,56.3,37,11,0,0,0,0,0,0
11.7,d_19630901,88.3,71.2,43.6,21.6,5,0,0,0,0,0,0
9.6,d_19631001,90.3,74.9,49.2,29,8.9,0,0,0,0,0,0
11.7,d_19631101,88.3,72.3,44.8,25.1,4.4,0,0,0,0,0,0
4.2,d_19631201,95.8,81.8,52.5,30.7,11.6,0,0,0,0,0,0
1.9,d_19640101,98.2,84.4,49.2,28.8,10,0,0,0,0,0,0
0.2,d_19640201,99.7,94,63.9,43.6,13,0,0,0,0,0,0
1.7,d_19640301,98.3,91.9,58.9,31.6,4.1,0,0,0,0,0,0
6,d_19640401,94.1,72.1,31.5,7.5,0.7,0,0,0,0,0,0
36,d_19640501,62,39.4,5.3,0.4,0,0,1.9,0.9,0,0,0
10.7,d_19640601,88.5,76.4,52.4,36.1,16.1,0,0.8,0.1,0,0,0
33.3,d_19640701,65.9,49,27.9,17.9,11.8,0,0.8,0,0,0,0
39.8,d_19640801,54.2,41.2,19.9,15.3,9.5,0,5.8,1.3,0,0,0
48.7,d_19640901,31.6,19.2,3.8,0,0,0,19.7,9.4,0.2,0,0
46.1,d_19641001,48.4,31.3,9.7,1.1,0,0,5.6,0.1,0,0,0
53.1,d_19641101,34.5,25,3.2,0,0,0,12.4,2.2,0,0,0
45.6,d_19641201,37.6,26.5,2.2,0,0,0,16.7,5.1,0,0,0
53.3,d_19650101,42.9,32,7.7,0.3,0,0,3.7,0.3,0,0,0
46.5,d_19650201,52.4,38.9,19.6,8.5,0.9,0,1.1,0,0,0,0
49.7,d_19650301,26.3,16.1,4.3,0.6,0,0,23.9,5.5,0,0,0
41.2,d_19650401,17,7.7,0.4,0,0,0,41.9,26.7,4,0.8,0
24.6,d_19650501,17.2,7.8,0.8,0,0,0,58.3,45.3,13.2,4.1,0.1
43.4,d_19650601,41.1,27.4,8.8,2.9,0,0,15.6,6.8,1,0,0
39.1,d_19650701,16,5.5,0.1,0,0,0,45,28.8,9.1,2.2,0.2
57.9,d_19650801,2.7,0.5,0,0,0,0,39.3,18.2,2.9,0.8,0
6.3,d_19650901,0,0,0,0,0,0,93.7,78,42.3,19.8,4.2
16.2,d_19651001,0,0,0,0,0,0,83.8,65.3,27.9,11.7,2.3
6.7,d_19651101,0,0,0,0,0,0,93.2,76.6,33,13.9,3
2.8,d_19651201,0,0,0,0,0,0,97.1,83.8,38.7,18.7,4
5.9,d_19660101,0,0,0,0,0,0,94.1,74.8,27.3,10.9,2.4
22.1,d_19660201,0.4,0,0,0,0,0,77.5,60.1,33.6,17.4,6.7
3.4,d_19660301,0,0,0,0,0,0,96.4,88,58.3,46.1,28.5
14.4,d_19660401,0,0,0,0,0,0,85.7,77.4,54.3,44.7,25.8
26.4,d_19660501,1.2,0,0,0,0,0,72.4,56.6,33.7,18.8,5.7
68.9,d_19660601,30.3,11.2,0.1,0,0,0,0.8,0,0,0,0
74.8,d_19660701,18.4,5.7,0,0,0,0,6.7,1.9,0,0,0
66.7,d_19660801,22.7,5.3,0,0,0,0,10.7,4.6,0.7,0,0
20.4,d_19660901,78.2,62.1,20.3,7.1,1.3,0,1.5,0,0,0,0
24,d_19661001,73.1,51.8,25.7,10.7,3.1,0,3,0.3,0,0,0
19.4,d_19661101,78,61.9,34.5,23.5,8.4,0,2.5,0,0,0,0
15.3,d_19661201,84.6,72.8,43.5,28.4,15.3,0,0.1,0,0,0,0
35.1,d_19670101,59.2,43.1,22.2,10.7,2.3,0,5.8,1.3,0,0,0
38.1,d_19670201,42.9,30.9,9.4,3.2,0.4,0,18.9,9.9,1.3,0,0
38.8,d_19670301,39.1,23.7,3.9,0.7,0,0,22.1,13.6,2.2,0,0
26.7,d_19670401,36.4,26.5,8.3,4.1,1.4,0,36.8,24.3,11.7,6.9,1.5
41.3,d_19670501,48.8,38.7,15.2,4.6,1.1,0,10,2.5,0,0,0
29,d_19670601,2.8,1.3,0.5,0.1,0,0,68.1,58.1,35.2,14.4,1
40.4,d_19670701,7,2.6,1.1,0.3,0,0,52.5,33.3,5.9,0.8,0.1
36.1,d_19670801,6,2.5,0.5,0,0,0,57.9,45.8,12.2,3.6,0.2
44.3,d_19670901,22.5,13.6,2.8,0.3,0,0,33.1,13.3,0.6,0.2,0
67.8,d_19671001,15.9,5.8,0.3,0,0,0,16.4,7.6,1.2,0.1,0
64.3,d_19671101,25.8,11.7,0.9,0,0,0,9.9,3,0.1,0,0
67.5,d_19671201,23,10.9,1.4,0,0,0,9.5,2.8,0.1,0,0
58,d_19680101,37.4,16.8,3.6,0.1,0,0,4.6,0.5,0,0,0
68.2,d_19680201,27.4,13.7,2.1,0,0,0,4.3,0.7,0,0,0
6.3,d_19680301,93.8,82.3,43,22.4,8.5,0,0,0,0,0,0
51.2,d_19680401,45.8,25,5.4,1.7,0.2,0,3,0,0,0,0
75.4,d_19680501,21.7,9,1,0,0,0,2.8,0,0,0,0
7.9,d_19680601,0,0,0,0,0,0,92,76.4,43.9,28.6,6.1
25.9,d_19680701,0.3,0,0,0,0,0,73.8,59.5,35.3,21.9,8.8
30.4,d_19680801,0.5,0,0,0,0,0,69,55.3,26.1,15,4
20.5,d_19680901,0.4,0,0,0,0,0,79,70.8,52.7,36.6,14
25.7,d_19681001,1,0.2,0,0,0,0,73.2,66.2,53,39.8,17.8
25.4,d_19681101,1.3,0.2,0,0,0,0,73.2,63.9,50.3,35,14.5
7.9,d_19681201,0,0,0,0,0,0,92.2,83.1,62.3,52.5,30.4
7.9,d_19690101,0,0,0,0,0,0,92.1,83.1,63.1,53.7,36.2
11.1,d_19690201,0.3,0,0,0,0,0,88.6,76.9,54,42.1,21.7
41.3,d_19690301,7.8,3.1,0,0,0,0,50.8,35.6,14.7,4.7,0.5
57.7,d_19690401,5.2,1.3,0,0,0,0,37,19.8,4.5,1.4,0
42.7,d_19690501,3,0.6,0,0,0,0,54.3,35.4,7.4,2,0
50.5,d_19690601,0.8,0,0,0,0,0,48.8,23.3,3.6,0.4,0
41.6,d_19690701,10.5,4.6,0,0,0,0,47.8,30.9,6.6,0.9,0
65.3,d_19690801,15.3,7.8,2.2,0.1,0,0,19.4,8.1,0.3,0,0
34.8,d_19690901,64.6,37.3,15,8.8,3.2,0,0.7,0,0,0,0
36.3,d_19691001,63,41.9,20,10.4,4.2,0,0.8,0,0,0,0
33.6,d_19691101,65.3,40.8,17.5,8.1,3.2,0,1.2,0,0,0,0
51,d_19691201,45.8,25.8,6.5,1.8,0,0,3.2,0,0,0,0
50.7,d_19700101,47.6,24.5,5.8,2.8,0.6,0,1.8,0,0,0,0
40.3,d_19700201,58.7,30.6,4.9,1.8,0.1,0,1,0,0,0,0
10.5,d_19700301,89.5,79.9,48.5,25.5,9.8,0,0,0,0,0,0
6.5,d_19700401,93.6,91,78.3,53.9,26.2,0,0,0,0,0,0
66.7,d_19700501,28.4,12.4,3.4,0.9,0,0,5,0.8,0,0,0
64.8,d_19700601,31.7,16.4,3.9,1.8,0.1,0,3.7,0.9,0,0,0
45.7,d_19700701,51.5,33.4,15.7,8.1,3.5,0,2.9,1.1,0,0,0
27.8,d_19700801,71.3,52.6,23.3,11.5,3.2,0,0.9,0.2,0,0,0
62.3,d_19700901,33.9,8.7,0.3,0,0,0,3.8,1.4,0,0,0
76,d_19701001,3.5,0,0,0,0,0,20.5,10.2,0.7,0,0
57.5,d_19701101,0.1,0,0,0,0,0,42.2,22.4,5.6,1.1,0
48.5,d_19701201,0,0,0,0,0,0,51.6,27.2,4.9,0.8,0
15.3,d_19710101,0,0,0,0,0,0,84.7,61.3,15.9,2.2,0.3
25.7,d_19710201,0,0,0,0,0,0,74.3,52.1,7.4,1,0
8.9,d_19710301,0,0,0,0,0,0,91,71.2,24.1,3.4,0.1
21.3,d_19710401,0,0,0,0,0,0,78.8,50.3,8,0.1,0
2,d_19710501,0,0,0,0,0,0,97.9,87.5,49.4,20.9,1.7
41,d_19710601,7.1,2.2,0,0,0,0,52,41.6,21.5,5.9,0
54,d_19710701,15.9,6,0,0,0,0,30.1,11.5,0.1,0,0
63.9,d_19710801,27.6,8,0,0,0,0,8.5,1.2,0,0,0
60,d_19710901,32.5,19.3,1.9,0.2,0,0,7.5,0.4,0,0,0
54.4,d_19711001,37.5,22.3,2.7,0.1,0,0,8.1,3.5,0,0,0
48.8,d_19711101,44.7,26.4,5.3,1,0,0,6.6,2.5,0,0,0
69.8,d_19711201,17.7,4.7,0,0,0,0,12.5,3.7,0,0,0
50.9,d_19720101,15.4,4.4,0,0,0,0,33.7,12.1,1.7,0,0
56.8,d_19720201,10.4,2,0,0,0,0,32.8,12.8,1.7,0.1,0
46.8,d_19720301,6.9,1.9,0,0,0,0,46.3,24.4,3.4,1.2,0
59.7,d_19720401,6.6,3.4,0,0,0,0,33.8,18.7,4.6,2.7,0.2
68.4,d_19720501,7.5,1.6,0,0,0,0,24.1,13.3,5,2.5,0
46.8,d_19720601,33.9,16.7,4.3,1.1,0,0,19.3,11.2,5.5,1.6,0.3
55.1,d_19720701,13.9,4.9,0.4,0,0,0,31.1,20.6,3.4,1.3,0.3
34.2,d_19720801,3.1,0.3,0,0,0,0,62.7,42.2,15.4,6.2,1.4
27.1,d_19720901,0,0,0,0,0,0,72.9,51,13.1,4.5,1.9
25.2,d_19721001,0,0,0,0,0,0,74.7,50.3,14.5,4.1,2.1
26.9,d_19721101,0,0,0,0,0,0,73.1,49.4,13.5,4.4,2
15.6,d_19721201,0,0,0,0,0,0,84.3,65,19.9,6.7,2.1
8.3,d_19730101,0,0,0,0,0,0,91.8,74.6,31.2,11.8,1.7
1.2,d_19730201,0,0,0,0,0,0,98.8,92.9,55.7,26.5,5.1
0,d_19730301,0,0,0,0,0,0,100,99.8,88.4,72.2,40.3
9.3,d_19730401,0,0,0,0,0,0,90.8,87,80.7,74.1,57.3
6.4,d_19730501,0,0,0,0,0,0,93.7,87.3,82.7,79.2,68.3
10.4,d_19730601,0.4,0.1,0,0,0,0,89.2,83.8,73.9,59,26.6
14,d_19730701,0.6,0.2,0,0,0,0,85.3,76.4,47.5,27.4,5.5
8.7,d_19730801,0,0,0,0,0,0,91.4,80.9,46.1,24.7,6.5
21.5,d_19730901,0.2,0,0,0,0,0,78.2,57.3,16.4,2.2,0
16.9,d_19731001,0.2,0,0,0,0,0,82.8,58.5,10.5,1.5,0
20.9,d_19731101,0,0,0,0,0,0,79.1,50.5,7.9,1.1,0
38.3,d_19731201,1,0.1,0,0,0,0,60.7,27.9,3.9,0.2,0
62.8,d_19740101,4.6,1.9,0,0,0,0,32.5,12.2,1,0,0
46.9,d_19740201,45.3,24.6,7.6,4.7,1.1,0,7.8,1.6,0,0,0
53.9,d_19740301,32.2,15.7,4.9,1.7,0,0,13.9,6,0.2,0,0
52.8,d_19740401,15.5,8.4,2.1,0,0,0,31.8,19.8,4.7,0,0
49.7,d_19740501,23.5,13.1,0.4,0,0,0,26.6,18.9,11.5,7.3,4.3
46.2,d_19740601,22.2,12.6,0.5,0,0,0,31.6,27.4,15.9,10.2,4.1
32.3,d_19740701,41.1,22.9,5.9,1.3,0,0,26.6,20,8.8,4.4,0.7
45.9,d_19740801,22,12.2,2.2,0.5,0,0,32.1,23.2,13.3,5.1,0.3
47.6,d_19740901,38.8,26.4,10.7,5.3,0.5,0,13.7,3.7,0,0,0
52.8,d_19741001,41.6,24.8,8.3,3.6,0,0,5.4,0.5,0,0,0
54.3,d_19741101,40,26.7,9,3.9,0,0,5.6,0.7,0,0,0
56.6,d_19741201,37.2,25.8,10.4,3.4,0,0,6.2,1.3,0,0,0
54.3,d_19750101,37.7,23.1,9.4,2.3,0,0,7.8,1.5,0,0,0
45.2,d_19750201,46.1,27.5,11.5,5.2,0.8,0,8.7,2.7,0.1,0,0
46.2,d_19750301,43.6,30.1,10.2,6.7,2.5,0,10.2,3.2,0.1,0,0
70.6,d_19750401,8.1,1.6,0,0,0,0,21.2,8.2,0.8,0.1,0
71.8,d_19750501,26.8,5.9,0,0,0,0,1.4,0,0,0,0
68,d_19750601,1.1,0,0,0,0,0,31,15,5,3.2,0.8
68.2,d_19750701,17.7,4.7,0,0,0,0,14.1,6.9,3.4,1.2,0
46.7,d_19750801,8.8,2.5,0,0,0,0,44.5,29.8,14.2,9.1,3.6
61.4,d_19750901,12.9,3.8,0,0,0,0,25.6,17.8,8.8,5.6,1.7
45.5,d_19751001,40.2,17.5,2.8,0.1,0,0,14.2,8.3,3.9,0.7,0
65.5,d_19751101,11.5,1.8,0,0,0,0,23,15.8,7.8,5.2,1.5
52.1,d_19751201,27.2,11,2,0.3,0,0,20.7,14.6,7.9,5.3,1.7
51.9,d_19760101,29.8,19.7,5.7,1.5,0,0,18.2,11.6,5,2.3,0
53.3,d_19760201,17.8,8.5,1.8,0.5,0,0,28.9,13.8,5.4,2.7,0.3
38.9,d_19760301,7,3.2,0,0,0,0,54.1,31.2,4.5,0.3,0
17,d_19760401,0.4,0,0,0,0,0,82.8,65.6,38.2,18.1,2.4
59.3,d_19760501,8.3,0.8,0,0,0,0,32.5,20.2,2.9,0,0
71.3,d_19760601,12.4,1.7,0,0,0,0,16.4,8.8,2.6,0.2,0
72.1,d_19760701,4.1,0.9,0,0,0,0,23.7,8,0,0,0
23.4,d_19760801,75.6,55.9,23.3,11.4,1.2,0,0.9,0.1,0,0,0
4.7,d_19760901,95.3,89.9,65.8,42.1,17.1,0,0,0,0,0,0
4.1,d_19761001,96,90.2,77.4,67.5,40.3,0,0,0,0,0,0
1.8,d_19761101,98.2,97.4,91.7,87.1,73.3,0,0,0,0,0,0
0,d_19761201,100,100,99.1,98,96.9,0,0,0,0,0,0
0,d_19770101,100,100,100,99.8,99,0,0,0,0,0,0
0,d_19770201,100,100,100,100,100,0,0,0,0,0,0
0,d_19770301,100,100,99.6,90,61.3,0,0,0,0,0,0
0,d_19770401,100.1,99,89.2,70.8,35.2,0,0,0,0,0,0
